번호,지역,상호,주소,기간,상표,셀프여부,고급휘발유,휘발유,경유,실내등유
A0001144,서울 관악구,SK에너지(주) 신봉천,서울 관악구 남부순환로 1880 (봉천동),20190410,SK에너지,일반,1628,1468,1358,1147
A0001144,서울 관악구,SK에너지(주) 신봉천,서울 관악구 남부순환로 1880 (봉천동),20190411,SK에너지,일반,1648,1488,1378,1147
A0001144,서울 관악구,SK에너지(주) 신봉천,서울 관악구 남부순환로 1880 (봉천동),20190412,SK에너지,일반,1648,1488,1378,1167
A0001144,서울 관악구,SK에너지(주) 신봉천,서울 관악구 남부순환로 1880 (봉천동),20190413,SK에너지,일반,1658,1498,1398,1167
A0001144,서울 관악구,SK에너지(주) 신봉천,서울 관악구 남부순환로 1880 (봉천동),20190414,SK에너지,일반,1658,1498,1398,1167
A0001144,서울 관악구,SK에너지(주) 신봉천,서울 관악구 남부순환로 1880 (봉천동),20190415,SK에너지,일반,1658,1498,1398,1167
A0001144,서울 관악구,SK에너지(주) 신봉천,서울 관악구 남부순환로 1880 (봉천동),20190416,SK에너지,일반,1658,1498,1398,1167
A0001144,서울 관악구,SK에너지(주) 신봉천,서울 관악구 남부순환로 1880 (봉천동),20190417,SK에너지,일반,1658,1498,1398,1167
A0001144,서울 관악구,SK에너지(주) 신봉천,서울 관악구 남부순환로 1880 (봉천동),20190418,SK에너지,일반,1658,1498,1398,1167
A0001144,서울 관악구,SK에너지(주) 신봉천,서울 관악구 남부순환로 1880 (봉천동),20190419,SK에너지,일반,1658,1498,1398,1167
A0001144,서울 관악구,SK에너지(주) 신봉천,서울 관악구 남부순환로 1880 (봉천동),20190420,SK에너지,일반,1658,1498,1398,1167
A0001144,서울 관악구,SK에너지(주) 신봉천,서울 관악구 남부순환로 1880 (봉천동),20190421,SK에너지,일반,1658,1498,1398,1167
A0001144,서울 관악구,SK에너지(주) 신봉천,서울 관악구 남부순환로 1880 (봉천동),20190422,SK에너지,일반,1658,1498,1398,1167
A0001144,서울 관악구,SK에너지(주) 신봉천,서울 관악구 남부순환로 1880 (봉천동),20190423,SK에너지,일반,1658,1498,1398,1167
A0001144,서울 관악구,SK에너지(주) 신봉천,서울 관악구 남부순환로 1880 (봉천동),20190424,SK에너지,일반,1658,1498,1398,1167
A0001144,서울 관악구,SK에너지(주) 신봉천,서울 관악구 남부순환로 1880 (봉천동),20190425,SK에너지,일반,1668,1498,1398,1167
A0001144,서울 관악구,SK에너지(주) 신봉천,서울 관악구 남부순환로 1880 (봉천동),20190426,SK에너지,일반,1658,1498,1398,1167
A0001144,서울 관악구,SK에너지(주) 신봉천,서울 관악구 남부순환로 1880 (봉천동),20190427,SK에너지,일반,1658,1498,1398,1167
A0001144,서울 관악구,SK에너지(주) 신봉천,서울 관악구 남부순환로 1880 (봉천동),20190428,SK에너지,일반,1658,1498,1398,1167
A0001144,서울 관악구,SK에너지(주) 신봉천,서울 관악구 남부순환로 1880 (봉천동),20190429,SK에너지,일반,1658,1498,1398,1167
A0001144,서울 관악구,SK에너지(주) 신봉천,서울 관악구 남부순환로 1880 (봉천동),20190430,SK에너지,일반,1658,1498,1398,1167
A0001144,서울 관악구,SK에너지(주) 신봉천,서울 관악구 남부순환로 1880 (봉천동),20190501,SK에너지,일반,1658,1498,1398,1167
A0001144,서울 관악구,SK에너지(주) 신봉천,서울 관악구 남부순환로 1880 (봉천동),20190502,SK에너지,일반,1658,1498,1398,1167
A0001144,서울 관악구,SK에너지(주) 신봉천,서울 관악구 남부순환로 1880 (봉천동),20190503,SK에너지,일반,1658,1498,1398,1167
A0001144,서울 관악구,SK에너지(주) 신봉천,서울 관악구 남부순환로 1880 (봉천동),20190504,SK에너지,일반,1658,1498,1398,1167
A0001144,서울 관악구,SK에너지(주) 신봉천,서울 관악구 남부순환로 1880 (봉천동),20190505,SK에너지,일반,1668,1508,1408,1167
A0001144,서울 관악구,SK에너지(주) 신봉천,서울 관악구 남부순환로 1880 (봉천동),20190506,SK에너지,일반,1668,1508,1398,1167
A0001144,서울 관악구,SK에너지(주) 신봉천,서울 관악구 남부순환로 1880 (봉천동),20190507,SK에너지,일반,1668,1508,1398,1167
A0001144,서울 관악구,SK에너지(주) 신봉천,서울 관악구 남부순환로 1880 (봉천동),20190508,SK에너지,일반,1695,1535,1419,1167
A0001144,서울 관악구,SK에너지(주) 신봉천,서울 관악구 남부순환로 1880 (봉천동),20190509,SK에너지,일반,1704,1560,1438,1167
A0001144,서울 관악구,SK에너지(주) 신봉천,서울 관악구 남부순환로 1880 (봉천동),20190510,SK에너지,일반,1720,1560,1438,1167
A0001144,서울 관악구,SK에너지(주) 신봉천,서울 관악구 남부순환로 1880 (봉천동),20190511,SK에너지,일반,1720,1560,1438,1167
A0001144,서울 관악구,SK에너지(주) 신봉천,서울 관악구 남부순환로 1880 (봉천동),20190512,SK에너지,일반,1720,1560,1438,1167
A0001144,서울 관악구,SK에너지(주) 신봉천,서울 관악구 남부순환로 1880 (봉천동),20190513,SK에너지,일반,1720,1560,1438,1167
A0001144,서울 관악구,SK에너지(주) 신봉천,서울 관악구 남부순환로 1880 (봉천동),20190514,SK에너지,일반,1720,1560,1438,1167
A0001144,서울 관악구,SK에너지(주) 신봉천,서울 관악구 남부순환로 1880 (봉천동),20190515,SK에너지,일반,1720,1560,1438,1167
A0001144,서울 관악구,SK에너지(주) 신봉천,서울 관악구 남부순환로 1880 (봉천동),20190516,SK에너지,일반,1729,1569,1449,1167
A0001144,서울 관악구,SK에너지(주) 신봉천,서울 관악구 남부순환로 1880 (봉천동),20190517,SK에너지,일반,1729,1569,1449,1167
A0001144,서울 관악구,SK에너지(주) 신봉천,서울 관악구 남부순환로 1880 (봉천동),20190518,SK에너지,일반,1729,1569,1449,1167
A0001144,서울 관악구,SK에너지(주) 신봉천,서울 관악구 남부순환로 1880 (봉천동),20190519,SK에너지,일반,1729,1569,1449,1167
A0001144,서울 관악구,SK에너지(주) 신봉천,서울 관악구 남부순환로 1880 (봉천동),20190520,SK에너지,일반,1729,1569,1449,1167
A0001144,서울 관악구,SK에너지(주) 신봉천,서울 관악구 남부순환로 1880 (봉천동),20190521,SK에너지,일반,1729,1569,1449,1167
A0001144,서울 관악구,SK에너지(주) 신봉천,서울 관악구 남부순환로 1880 (봉천동),20190522,SK에너지,일반,1729,1569,1449,1167
A0001144,서울 관악구,SK에너지(주) 신봉천,서울 관악구 남부순환로 1880 (봉천동),20190523,SK에너지,일반,1729,1569,1449,1167
A0001144,서울 관악구,SK에너지(주) 신봉천,서울 관악구 남부순환로 1880 (봉천동),20190524,SK에너지,일반,1729,1569,1449,1167
A0001144,서울 관악구,SK에너지(주) 신봉천,서울 관악구 남부순환로 1880 (봉천동),20190525,SK에너지,일반,1729,1569,1449,1167
A0001144,서울 관악구,SK에너지(주) 신봉천,서울 관악구 남부순환로 1880 (봉천동),20190526,SK에너지,일반,1729,1569,1449,1167
A0001144,서울 관악구,SK에너지(주) 신봉천,서울 관악구 남부순환로 1880 (봉천동),20190527,SK에너지,일반,1729,1569,1449,1167
A0001144,서울 관악구,SK에너지(주) 신봉천,서울 관악구 남부순환로 1880 (봉천동),20190528,SK에너지,일반,1729,1569,1449,1167
A0001144,서울 관악구,SK에너지(주) 신봉천,서울 관악구 남부순환로 1880 (봉천동),20190529,SK에너지,일반,1729,1569,1449,1167
A0001144,서울 관악구,SK에너지(주) 신봉천,서울 관악구 남부순환로 1880 (봉천동),20190530,SK에너지,일반,1729,1569,1449,1167
A0001144,서울 관악구,SK에너지(주) 신봉천,서울 관악구 남부순환로 1880 (봉천동),20190531,SK에너지,일반,1729,1569,1449,1167
A0001144,서울 관악구,SK에너지(주) 신봉천,서울 관악구 남부순환로 1880 (봉천동),20190601,SK에너지,일반,1734,1574,1449,1167
A0001144,서울 관악구,SK에너지(주) 신봉천,서울 관악구 남부순환로 1880 (봉천동),20190602,SK에너지,일반,1734,1574,1449,1167
A0001144,서울 관악구,SK에너지(주) 신봉천,서울 관악구 남부순환로 1880 (봉천동),20190603,SK에너지,일반,1734,1574,1449,1167
A0001144,서울 관악구,SK에너지(주) 신봉천,서울 관악구 남부순환로 1880 (봉천동),20190604,SK에너지,일반,1734,1574,1449,1167
A0001144,서울 관악구,SK에너지(주) 신봉천,서울 관악구 남부순환로 1880 (봉천동),20190605,SK에너지,일반,1734,1574,1449,1167
A0001144,서울 관악구,SK에너지(주) 신봉천,서울 관악구 남부순환로 1880 (봉천동),20190606,SK에너지,일반,1734,1574,1449,1167
A0001144,서울 관악구,SK에너지(주) 신봉천,서울 관악구 남부순환로 1880 (봉천동),20190607,SK에너지,일반,1734,1574,1449,1167
A0001144,서울 관악구,SK에너지(주) 신봉천,서울 관악구 남부순환로 1880 (봉천동),20190608,SK에너지,일반,1734,1574,1449,1167
A0001144,서울 관악구,SK에너지(주) 신봉천,서울 관악구 남부순환로 1880 (봉천동),20190609,SK에너지,일반,1734,1574,1449,1167
A0001144,서울 관악구,SK에너지(주) 신봉천,서울 관악구 남부순환로 1880 (봉천동),20190610,SK에너지,일반,1734,1574,1449,1167
A0001144,서울 관악구,SK에너지(주) 신봉천,서울 관악구 남부순환로 1880 (봉천동),20190611,SK에너지,일반,1734,1574,1449,1167
A0001144,서울 관악구,SK에너지(주) 신봉천,서울 관악구 남부순환로 1880 (봉천동),20190612,SK에너지,일반,1734,1574,1449,1167
A0001144,서울 관악구,SK에너지(주) 신봉천,서울 관악구 남부순환로 1880 (봉천동),20190613,SK에너지,일반,1734,1574,1449,1167
A0001144,서울 관악구,SK에너지(주) 신봉천,서울 관악구 남부순환로 1880 (봉천동),20190614,SK에너지,일반,1734,1574,1449,1167
A0001144,서울 관악구,SK에너지(주) 신봉천,서울 관악구 남부순환로 1880 (봉천동),20190615,SK에너지,일반,1734,1574,1449,1167
A0001144,서울 관악구,SK에너지(주) 신봉천,서울 관악구 남부순환로 1880 (봉천동),20190616,SK에너지,일반,1734,1574,1449,1167
A0001144,서울 관악구,SK에너지(주) 신봉천,서울 관악구 남부순환로 1880 (봉천동),20190617,SK에너지,일반,1734,1574,1449,1167
A0001144,서울 관악구,SK에너지(주) 신봉천,서울 관악구 남부순환로 1880 (봉천동),20190618,SK에너지,일반,1734,1574,1449,1167
A0001144,서울 관악구,SK에너지(주) 신봉천,서울 관악구 남부순환로 1880 (봉천동),20190619,SK에너지,일반,1734,1574,1449,1167
A0001144,서울 관악구,SK에너지(주) 신봉천,서울 관악구 남부순환로 1880 (봉천동),20190620,SK에너지,일반,1734,1574,1449,1167
A0001144,서울 관악구,SK에너지(주) 신봉천,서울 관악구 남부순환로 1880 (봉천동),20190621,SK에너지,일반,1734,1574,1449,1167
A0001144,서울 관악구,SK에너지(주) 신봉천,서울 관악구 남부순환로 1880 (봉천동),20190622,SK에너지,일반,1734,1574,1449,1167
A0001144,서울 관악구,SK에너지(주) 신봉천,서울 관악구 남부순환로 1880 (봉천동),20190623,SK에너지,일반,1734,1574,1449,1167
A0001144,서울 관악구,SK에너지(주) 신봉천,서울 관악구 남부순환로 1880 (봉천동),20190624,SK에너지,일반,1734,1574,1449,1167
A0001144,서울 관악구,SK에너지(주) 신봉천,서울 관악구 남부순환로 1880 (봉천동),20190625,SK에너지,일반,1734,1574,1449,1167
A0001144,서울 관악구,SK에너지(주) 신봉천,서울 관악구 남부순환로 1880 (봉천동),20190626,SK에너지,일반,1734,1574,1449,1167
A0001144,서울 관악구,SK에너지(주) 신봉천,서울 관악구 남부순환로 1880 (봉천동),20190627,SK에너지,일반,1734,1574,1449,1167
A0001144,서울 관악구,SK에너지(주) 신봉천,서울 관악구 남부순환로 1880 (봉천동),20190628,SK에너지,일반,1734,1574,1449,1167
A0001144,서울 관악구,SK에너지(주) 신봉천,서울 관악구 남부순환로 1880 (봉천동),20190629,SK에너지,일반,1734,1574,1449,1167
A0001144,서울 관악구,SK에너지(주) 신봉천,서울 관악구 남부순환로 1880 (봉천동),20190630,SK에너지,일반,1734,1574,1449,1167
A0001157,서울 관악구,SK에너지(주)직영 대공원주유소,서울특별시 관악구  과천대로 921 (남현동),20190101,SK에너지,일반,0,1498,1348,0
A0001157,서울 관악구,SK에너지(주)직영 대공원주유소,서울특별시 관악구  과천대로 921 (남현동),20190102,SK에너지,일반,0,1498,1348,0
A0001157,서울 관악구,SK에너지(주)직영 대공원주유소,서울특별시 관악구  과천대로 921 (남현동),20190103,SK에너지,일반,0,1498,1348,0
A0001157,서울 관악구,SK에너지(주)직영 대공원주유소,서울특별시 관악구  과천대로 921 (남현동),20190104,SK에너지,일반,0,1498,1348,0
A0001157,서울 관악구,SK에너지(주)직영 대공원주유소,서울특별시 관악구  과천대로 921 (남현동),20190105,SK에너지,일반,0,1498,1348,0
A0001157,서울 관악구,SK에너지(주)직영 대공원주유소,서울특별시 관악구  과천대로 921 (남현동),20190106,SK에너지,일반,0,1498,1348,0
A0001157,서울 관악구,SK에너지(주)직영 대공원주유소,서울특별시 관악구  과천대로 921 (남현동),20190107,SK에너지,일반,0,1498,1348,0
A0001157,서울 관악구,SK에너지(주)직영 대공원주유소,서울특별시 관악구  과천대로 921 (남현동),20190108,SK에너지,일반,0,1498,1348,0
A0001157,서울 관악구,SK에너지(주)직영 대공원주유소,서울특별시 관악구  과천대로 921 (남현동),20190109,SK에너지,일반,0,1478,1318,0
A0001157,서울 관악구,SK에너지(주)직영 대공원주유소,서울특별시 관악구  과천대로 921 (남현동),20190110,SK에너지,일반,0,1478,1318,0
A0001157,서울 관악구,SK에너지(주)직영 대공원주유소,서울특별시 관악구  과천대로 921 (남현동),20190111,SK에너지,일반,0,1478,1318,0
A0001157,서울 관악구,SK에너지(주)직영 대공원주유소,서울특별시 관악구  과천대로 921 (남현동),20190112,SK에너지,일반,0,1478,1318,0
A0001157,서울 관악구,SK에너지(주)직영 대공원주유소,서울특별시 관악구  과천대로 921 (남현동),20190113,SK에너지,일반,0,1478,1318,0
A0001157,서울 관악구,SK에너지(주)직영 대공원주유소,서울특별시 관악구  과천대로 921 (남현동),20190114,SK에너지,일반,0,1478,1318,0
A0001157,서울 관악구,SK에너지(주)직영 대공원주유소,서울특별시 관악구  과천대로 921 (남현동),20190115,SK에너지,일반,0,1478,1318,0
A0001157,서울 관악구,SK에너지(주)직영 대공원주유소,서울특별시 관악구  과천대로 921 (남현동),20190116,SK에너지,일반,0,1478,1318,0
A0001157,서울 관악구,SK에너지(주)직영 대공원주유소,서울특별시 관악구  과천대로 921 (남현동),20190117,SK에너지,일반,0,1448,1298,0
A0001157,서울 관악구,SK에너지(주)직영 대공원주유소,서울특별시 관악구  과천대로 921 (남현동),20190118,SK에너지,일반,0,1448,1298,0
A0001157,서울 관악구,SK에너지(주)직영 대공원주유소,서울특별시 관악구  과천대로 921 (남현동),20190119,SK에너지,일반,0,1448,1298,0
A0001157,서울 관악구,SK에너지(주)직영 대공원주유소,서울특별시 관악구  과천대로 921 (남현동),20190120,SK에너지,일반,0,1448,1298,0
A0001157,서울 관악구,SK에너지(주)직영 대공원주유소,서울특별시 관악구  과천대로 921 (남현동),20190121,SK에너지,일반,0,1448,1298,0
A0001157,서울 관악구,SK에너지(주)직영 대공원주유소,서울특별시 관악구  과천대로 921 (남현동),20190122,SK에너지,일반,0,1448,1298,0
A0001157,서울 관악구,SK에너지(주)직영 대공원주유소,서울특별시 관악구  과천대로 921 (남현동),20190123,SK에너지,일반,0,1448,1298,0
A0001157,서울 관악구,SK에너지(주)직영 대공원주유소,서울특별시 관악구  과천대로 921 (남현동),20190124,SK에너지,일반,0,1448,1298,0
A0001157,서울 관악구,SK에너지(주)직영 대공원주유소,서울특별시 관악구  과천대로 921 (남현동),20190125,SK에너지,일반,0,1448,1298,0
A0001157,서울 관악구,SK에너지(주)직영 대공원주유소,서울특별시 관악구  과천대로 921 (남현동),20190126,SK에너지,일반,0,1428,1298,0
A0001157,서울 관악구,SK에너지(주)직영 대공원주유소,서울특별시 관악구  과천대로 921 (남현동),20190127,SK에너지,일반,0,1428,1298,0
A0001157,서울 관악구,SK에너지(주)직영 대공원주유소,서울특별시 관악구  과천대로 921 (남현동),20190128,SK에너지,일반,0,1428,1298,0
A0001157,서울 관악구,SK에너지(주)직영 대공원주유소,서울특별시 관악구  과천대로 921 (남현동),20190129,SK에너지,일반,0,1428,1298,0
A0001157,서울 관악구,SK에너지(주)직영 대공원주유소,서울특별시 관악구  과천대로 921 (남현동),20190130,SK에너지,일반,0,1428,1298,0
A0001157,서울 관악구,SK에너지(주)직영 대공원주유소,서울특별시 관악구  과천대로 921 (남현동),20190131,SK에너지,일반,0,1428,1298,0
A0001157,서울 관악구,SK에너지(주)직영 대공원주유소,서울특별시 관악구  과천대로 921 (남현동),20190201,SK에너지,일반,0,1428,1298,0
A0001157,서울 관악구,SK에너지(주)직영 대공원주유소,서울특별시 관악구  과천대로 921 (남현동),20190202,SK에너지,일반,0,1428,1298,0
A0001157,서울 관악구,SK에너지(주)직영 대공원주유소,서울특별시 관악구  과천대로 921 (남현동),20190203,SK에너지,일반,0,1428,1298,0
A0001157,서울 관악구,SK에너지(주)직영 대공원주유소,서울특별시 관악구  과천대로 921 (남현동),20190204,SK에너지,일반,0,1428,1298,0
A0001157,서울 관악구,SK에너지(주)직영 대공원주유소,서울특별시 관악구  과천대로 921 (남현동),20190205,SK에너지,일반,0,1428,1298,0
A0001157,서울 관악구,SK에너지(주)직영 대공원주유소,서울특별시 관악구  과천대로 921 (남현동),20190206,SK에너지,일반,0,1428,1298,0
A0001157,서울 관악구,SK에너지(주)직영 대공원주유소,서울특별시 관악구  과천대로 921 (남현동),20190207,SK에너지,일반,0,1428,1298,0
A0001157,서울 관악구,SK에너지(주)직영 대공원주유소,서울특별시 관악구  과천대로 921 (남현동),20190208,SK에너지,일반,0,1428,1298,0
A0001157,서울 관악구,SK에너지(주)직영 대공원주유소,서울특별시 관악구  과천대로 921 (남현동),20190209,SK에너지,일반,0,1428,1298,0
A0001157,서울 관악구,SK에너지(주)직영 대공원주유소,서울특별시 관악구  과천대로 921 (남현동),20190210,SK에너지,일반,0,1428,1298,0
A0001157,서울 관악구,SK에너지(주)직영 대공원주유소,서울특별시 관악구  과천대로 921 (남현동),20190211,SK에너지,일반,0,1428,1298,0
A0001157,서울 관악구,SK에너지(주)직영 대공원주유소,서울특별시 관악구  과천대로 921 (남현동),20190212,SK에너지,일반,0,1428,1298,0
A0001157,서울 관악구,SK에너지(주)직영 대공원주유소,서울특별시 관악구  과천대로 921 (남현동),20190213,SK에너지,일반,0,1428,1298,0
A0001157,서울 관악구,SK에너지(주)직영 대공원주유소,서울특별시 관악구  과천대로 921 (남현동),20190214,SK에너지,일반,0,1398,1298,0
A0001157,서울 관악구,SK에너지(주)직영 대공원주유소,서울특별시 관악구  과천대로 921 (남현동),20190215,SK에너지,일반,0,1398,1298,0
A0001157,서울 관악구,SK에너지(주)직영 대공원주유소,서울특별시 관악구  과천대로 921 (남현동),20190216,SK에너지,일반,0,1398,1298,0
A0001157,서울 관악구,SK에너지(주)직영 대공원주유소,서울특별시 관악구  과천대로 921 (남현동),20190217,SK에너지,일반,0,1398,1298,0
A0001157,서울 관악구,SK에너지(주)직영 대공원주유소,서울특별시 관악구  과천대로 921 (남현동),20190218,SK에너지,일반,0,1398,1298,0
A0001157,서울 관악구,SK에너지(주)직영 대공원주유소,서울특별시 관악구  과천대로 921 (남현동),20190219,SK에너지,일반,0,1398,1298,0
A0001157,서울 관악구,SK에너지(주)직영 대공원주유소,서울특별시 관악구  과천대로 921 (남현동),20190220,SK에너지,일반,0,1398,1298,0
A0001157,서울 관악구,SK에너지(주)직영 대공원주유소,서울특별시 관악구  과천대로 921 (남현동),20190221,SK에너지,일반,0,1398,1298,0
A0001157,서울 관악구,SK에너지(주)직영 대공원주유소,서울특별시 관악구  과천대로 921 (남현동),20190222,SK에너지,일반,0,1398,1298,0
A0001157,서울 관악구,SK에너지(주)직영 대공원주유소,서울특별시 관악구  과천대로 921 (남현동),20190223,SK에너지,일반,0,1398,1298,0
A0001157,서울 관악구,SK에너지(주)직영 대공원주유소,서울특별시 관악구  과천대로 921 (남현동),20190224,SK에너지,일반,0,1398,1298,0
A0001157,서울 관악구,SK에너지(주)직영 대공원주유소,서울특별시 관악구  과천대로 921 (남현동),20190225,SK에너지,일반,0,1398,1298,0
A0001157,서울 관악구,SK에너지(주)직영 대공원주유소,서울특별시 관악구  과천대로 921 (남현동),20190226,SK에너지,일반,0,1398,1298,0
A0001157,서울 관악구,SK에너지(주)직영 대공원주유소,서울특별시 관악구  과천대로 921 (남현동),20190227,SK에너지,일반,0,1398,1298,0
A0001157,서울 관악구,SK에너지(주)직영 대공원주유소,서울특별시 관악구  과천대로 921 (남현동),20190228,SK에너지,일반,0,1398,1298,0
A0001157,서울 관악구,SK에너지(주)직영 대공원주유소,서울특별시 관악구  과천대로 921 (남현동),20190301,SK에너지,일반,0,1398,1298,0
A0001157,서울 관악구,SK에너지(주)직영 대공원주유소,서울특별시 관악구  과천대로 921 (남현동),20190302,SK에너지,일반,0,1398,1298,0
A0001157,서울 관악구,SK에너지(주)직영 대공원주유소,서울특별시 관악구  과천대로 921 (남현동),20190303,SK에너지,일반,0,1398,1298,0
A0001157,서울 관악구,SK에너지(주)직영 대공원주유소,서울특별시 관악구  과천대로 921 (남현동),20190304,SK에너지,일반,0,1398,1298,0
A0001157,서울 관악구,SK에너지(주)직영 대공원주유소,서울특별시 관악구  과천대로 921 (남현동),20190305,SK에너지,일반,0,1398,1298,0
A0001157,서울 관악구,SK에너지(주)직영 대공원주유소,서울특별시 관악구  과천대로 921 (남현동),20190306,SK에너지,일반,0,1398,1298,0
A0001157,서울 관악구,SK에너지(주)직영 대공원주유소,서울특별시 관악구  과천대로 921 (남현동),20190307,SK에너지,일반,0,1398,1298,0
A0001157,서울 관악구,SK에너지(주)직영 대공원주유소,서울특별시 관악구  과천대로 921 (남현동),20190308,SK에너지,일반,0,1398,1298,0
A0001157,서울 관악구,SK에너지(주)직영 대공원주유소,서울특별시 관악구  과천대로 921 (남현동),20190309,SK에너지,일반,0,1398,1298,0
A0001157,서울 관악구,SK에너지(주)직영 대공원주유소,서울특별시 관악구  과천대로 921 (남현동),20190310,SK에너지,일반,0,1398,1298,0
A0001157,서울 관악구,SK에너지(주)직영 대공원주유소,서울특별시 관악구  과천대로 921 (남현동),20190311,SK에너지,일반,0,1398,1298,0
A0001157,서울 관악구,SK에너지(주)직영 대공원주유소,서울특별시 관악구  과천대로 921 (남현동),20190312,SK에너지,일반,0,1398,1298,0
A0001157,서울 관악구,SK에너지(주)직영 대공원주유소,서울특별시 관악구  과천대로 921 (남현동),20190313,SK에너지,일반,0,1398,1298,0
A0001157,서울 관악구,SK에너지(주)직영 대공원주유소,서울특별시 관악구  과천대로 921 (남현동),20190314,SK에너지,일반,0,1408,1298,0
A0001157,서울 관악구,SK에너지(주)직영 대공원주유소,서울특별시 관악구  과천대로 921 (남현동),20190315,SK에너지,일반,0,1408,1298,0
A0001157,서울 관악구,SK에너지(주)직영 대공원주유소,서울특별시 관악구  과천대로 921 (남현동),20190316,SK에너지,일반,0,1408,1298,0
A0001157,서울 관악구,SK에너지(주)직영 대공원주유소,서울특별시 관악구  과천대로 921 (남현동),20190317,SK에너지,일반,0,1408,1298,0
A0001157,서울 관악구,SK에너지(주)직영 대공원주유소,서울특별시 관악구  과천대로 921 (남현동),20190318,SK에너지,일반,0,1408,1298,0
A0001157,서울 관악구,SK에너지(주)직영 대공원주유소,서울특별시 관악구  과천대로 921 (남현동),20190319,SK에너지,일반,0,1408,1298,0
A0001157,서울 관악구,SK에너지(주)직영 대공원주유소,서울특별시 관악구  과천대로 921 (남현동),20190320,SK에너지,일반,0,1418,1308,0
A0001157,서울 관악구,SK에너지(주)직영 대공원주유소,서울특별시 관악구  과천대로 921 (남현동),20190321,SK에너지,일반,0,1418,1308,0
A0001157,서울 관악구,SK에너지(주)직영 대공원주유소,서울특별시 관악구  과천대로 921 (남현동),20190322,SK에너지,일반,0,1418,1308,0
A0001157,서울 관악구,SK에너지(주)직영 대공원주유소,서울특별시 관악구  과천대로 921 (남현동),20190323,SK에너지,일반,0,1438,1328,0
A0001157,서울 관악구,SK에너지(주)직영 대공원주유소,서울특별시 관악구  과천대로 921 (남현동),20190324,SK에너지,일반,0,1438,1328,0
A0001157,서울 관악구,SK에너지(주)직영 대공원주유소,서울특별시 관악구  과천대로 921 (남현동),20190325,SK에너지,일반,0,1438,1328,0
A0001157,서울 관악구,SK에너지(주)직영 대공원주유소,서울특별시 관악구  과천대로 921 (남현동),20190326,SK에너지,일반,0,1438,1328,0
A0001157,서울 관악구,SK에너지(주)직영 대공원주유소,서울특별시 관악구  과천대로 921 (남현동),20190327,SK에너지,일반,0,1438,1328,0
A0001157,서울 관악구,SK에너지(주)직영 대공원주유소,서울특별시 관악구  과천대로 921 (남현동),20190328,SK에너지,일반,0,1438,1328,0
A0001157,서울 관악구,SK에너지(주)직영 대공원주유소,서울특별시 관악구  과천대로 921 (남현동),20190329,SK에너지,일반,0,1438,1328,0
A0001157,서울 관악구,SK에너지(주)직영 대공원주유소,서울특별시 관악구  과천대로 921 (남현동),20190330,SK에너지,일반,0,1438,1328,0
A0001157,서울 관악구,SK에너지(주)직영 대공원주유소,서울특별시 관악구  과천대로 921 (남현동),20190401,SK에너지,일반,0,1468,1358,0
A0001157,서울 관악구,SK에너지(주)직영 대공원주유소,서울특별시 관악구  과천대로 921 (남현동),20190402,SK에너지,일반,0,1468,1358,0
A0001157,서울 관악구,SK에너지(주)직영 대공원주유소,서울특별시 관악구  과천대로 921 (남현동),20190403,SK에너지,일반,0,1468,1358,0
A0001157,서울 관악구,SK에너지(주)직영 대공원주유소,서울특별시 관악구  과천대로 921 (남현동),20190404,SK에너지,일반,0,1468,1358,0
A0001157,서울 관악구,SK에너지(주)직영 대공원주유소,서울특별시 관악구  과천대로 921 (남현동),20190405,SK에너지,일반,0,1468,1358,0
A0001157,서울 관악구,SK에너지(주)직영 대공원주유소,서울특별시 관악구  과천대로 921 (남현동),20190406,SK에너지,일반,0,1468,1358,0
A0001157,서울 관악구,SK에너지(주)직영 대공원주유소,서울특별시 관악구  과천대로 921 (남현동),20190407,SK에너지,일반,0,1468,1358,0
A0001157,서울 관악구,SK에너지(주)직영 대공원주유소,서울특별시 관악구  과천대로 921 (남현동),20190408,SK에너지,일반,0,1468,1358,0
A0001157,서울 관악구,SK에너지(주)직영 대공원주유소,서울특별시 관악구  과천대로 921 (남현동),20190409,SK에너지,일반,0,1468,1358,0
A0001157,서울 관악구,SK에너지(주)직영 대공원주유소,서울특별시 관악구  과천대로 921 (남현동),20190410,SK에너지,일반,0,1468,1358,0
A0001157,서울 관악구,SK에너지(주)직영 대공원주유소,서울특별시 관악구  과천대로 921 (남현동),20190411,SK에너지,일반,0,1488,1378,0
A0001157,서울 관악구,SK에너지(주)직영 대공원주유소,서울특별시 관악구  과천대로 921 (남현동),20190412,SK에너지,일반,0,1488,1378,0
A0001157,서울 관악구,SK에너지(주)직영 대공원주유소,서울특별시 관악구  과천대로 921 (남현동),20190413,SK에너지,일반,0,1488,1378,0
A0001157,서울 관악구,SK에너지(주)직영 대공원주유소,서울특별시 관악구  과천대로 921 (남현동),20190414,SK에너지,일반,0,1488,1378,0
A0001157,서울 관악구,SK에너지(주)직영 대공원주유소,서울특별시 관악구  과천대로 921 (남현동),20190415,SK에너지,일반,0,1488,1378,0
A0001157,서울 관악구,SK에너지(주)직영 대공원주유소,서울특별시 관악구  과천대로 921 (남현동),20190416,SK에너지,일반,0,1498,1398,0
A0001157,서울 관악구,SK에너지(주)직영 대공원주유소,서울특별시 관악구  과천대로 921 (남현동),20190417,SK에너지,일반,0,1498,1398,0
